[25/Jan/14, 03:02:55] (LamPI-daemon) address: 1, channel: 0, temperature: 3.8, humidity: 65
[25/Jan/14, 17:57:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:57:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:58:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 53
[25/Jan/14, 17:58:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 53
[25/Jan/14, 17:59:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 53
[25/Jan/14, 17:59:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 53
[25/Jan/14, 17:59:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:59:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:59:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 18:00:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 18:01:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:01:59] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:02:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 52
[25/Jan/14, 18:02:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:03:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:04:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 52
[25/Jan/14, 18:04:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:04:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:06:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 52
[25/Jan/14, 18:06:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:07:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 52
[25/Jan/14, 18:07:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:08:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:09:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:10:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 52
[25/Jan/14, 18:11:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 52
[25/Jan/14, 18:11:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:12:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.1, humidity: 41
[25/Jan/14, 18:13:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.3, humidity: 41
[25/Jan/14, 18:14:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 52
[25/Jan/14, 18:14:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.2, humidity: 41
[25/Jan/14, 18:15:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.4, humidity: 51
[25/Jan/14, 18:16:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.2, humidity: 41
[25/Jan/14, 18:17:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.3, humidity: 41
[25/Jan/14, 18:19:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 51
[25/Jan/14, 18:19:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.3, humidity: 41
[25/Jan/14, 18:19:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.3, humidity: 41
[25/Jan/14, 18:20:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.4, humidity: 51
[25/Jan/14, 18:20:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.4, humidity: 51
[25/Jan/14, 18:20:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.3, humidity: 41
[25/Jan/14, 18:21:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 51
[25/Jan/14, 18:21:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 51
[25/Jan/14, 18:22:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 51
[25/Jan/14, 18:22:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.3, humidity: 42
[25/Jan/14, 18:23:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.3, humidity: 42
[25/Jan/14, 18:23:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.3, humidity: 42
[25/Jan/14, 18:24:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:25:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:25:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.4, humidity: 42
[25/Jan/14, 18:26:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:26:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.4, humidity: 42
[25/Jan/14, 18:27:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:27:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:28:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:28:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.4, humidity: 42
[25/Jan/14, 18:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.4, humidity: 42
[25/Jan/14, 18:29:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.4, humidity: 42
[25/Jan/14, 18:30:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:31:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:31:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:32:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.2, humidity: 50
[25/Jan/14, 18:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:33:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:33:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:34:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:34:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:35:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:35:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:36:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:36:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:36:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:36:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:37:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:37:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:38:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:39:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:39:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:40:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:40:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:40:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:41:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:42:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:42:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:42:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:43:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:43:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 50
[25/Jan/14, 18:43:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:43:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.5, humidity: 42
[25/Jan/14, 18:45:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 18:45:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 18:45:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:45:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:46:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.2, humidity: 49
[25/Jan/14, 18:47:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:48:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:49:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.2, humidity: 49
[25/Jan/14, 18:50:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:50:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:51:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 18:51:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:52:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 18:52:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 18:53:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 18:53:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:53:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:54:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 18:54:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:54:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.6, humidity: 42
[25/Jan/14, 18:55:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 18:57:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.2, humidity: 48
[25/Jan/14, 18:58:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.2, humidity: 48
[25/Jan/14, 18:58:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.2, humidity: 48
[25/Jan/14, 18:58:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.7, humidity: 43
[25/Jan/14, 18:59:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:00:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:01:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.2, humidity: 48
[25/Jan/14, 19:01:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.2, humidity: 48
[25/Jan/14, 19:01:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.7, humidity: 43
[25/Jan/14, 19:01:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.7, humidity: 43
[25/Jan/14, 19:02:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:03:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:04:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:04:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:07:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:08:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:08:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:08:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:09:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:10:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:10:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:10:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:11:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:12:01] (LamPI-daemon) address: 14, channel: 1, temperature: 21.8, humidity: 43
[25/Jan/14, 19:13:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:13:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.9, humidity: 43
[25/Jan/14, 19:14:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.9, humidity: 43
[25/Jan/14, 19:15:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:15:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.0, humidity: 43
[25/Jan/14, 19:17:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:18:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:19:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.9, humidity: 43
[25/Jan/14, 19:20:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:21:02] (LamPI-daemon) address: 14, channel: 1, temperature: 21.9, humidity: 43
[25/Jan/14, 19:21:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:21:59] (LamPI-daemon) address: 14, channel: 1, temperature: 22.0, humidity: 43
[25/Jan/14, 19:22:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:23:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:25:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.0, humidity: 42
[25/Jan/14, 19:26:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.0, humidity: 42
[25/Jan/14, 19:27:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:27:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:28:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.0, humidity: 42
[25/Jan/14, 19:29:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.0, humidity: 42
[25/Jan/14, 19:30:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.0, humidity: 42
[25/Jan/14, 19:32:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.0, humidity: 42
[25/Jan/14, 19:33:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.0, humidity: 42
[25/Jan/14, 19:34:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:34:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:35:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:35:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:35:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:37:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:39:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:39:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:40:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:41:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:41:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:41:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:42:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:42:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:43:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:44:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 47
[25/Jan/14, 19:45:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:45:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:46:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:47:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:47:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:48:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:48:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:49:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 48
[25/Jan/14, 19:49:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:51:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 19:51:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:52:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 19:52:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:53:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 19:54:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 19:54:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 42
[25/Jan/14, 19:55:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 19:55:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 19:55:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 19:56:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 19:57:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 19:57:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 19:57:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 19:58:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 19:58:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 42
[25/Jan/14, 19:59:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 19:59:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:00:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:00:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:00:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:01:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:03:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:04:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 20:05:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.1, humidity: 49
[25/Jan/14, 20:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:08:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:09:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.0, humidity: 50
[25/Jan/14, 20:09:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:10:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.0, humidity: 50
[25/Jan/14, 20:10:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:10:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.1, humidity: 41
[25/Jan/14, 20:11:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.0, humidity: 51
[25/Jan/14, 20:13:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.0, humidity: 50
[25/Jan/14, 20:13:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.0, humidity: 50
[25/Jan/14, 20:13:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:14:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.9, humidity: 52
[25/Jan/14, 20:14:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.9, humidity: 52
[25/Jan/14, 20:14:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.9, humidity: 52
[25/Jan/14, 20:15:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.9, humidity: 52
[25/Jan/14, 20:15:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:16:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:17:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.9, humidity: 52
[25/Jan/14, 20:17:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.9, humidity: 52
[25/Jan/14, 20:17:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:18:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.9, humidity: 52
[25/Jan/14, 20:18:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:18:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:20:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 52
[25/Jan/14, 20:20:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:21:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:21:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:21:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:22:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:22:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:22:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:22:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:23:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.7, humidity: 53
[25/Jan/14, 20:24:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:24:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:24:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:24:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:25:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:25:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:25:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:25:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:26:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:26:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:27:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:27:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:28:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:28:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.8, humidity: 53
[25/Jan/14, 20:30:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.7, humidity: 53
[25/Jan/14, 20:30:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
